metal,coord,structure,variant
Tl,4,Tl_B1C2P1-hex,-hex
Tl,4,Tl_B1C2P1-opp,-opp
Tl,4,Tl_B1C2P1-pen,-pen
Tl,4,Tl_B1C2S1-hex,-hex
Tl,4,Tl_B1C2S1-opp,-opp
Tl,4,Tl_B1C2S1-pen,-pen
Tl,4,Tl_B1C3,
Tl,4,Tl_B1N1O1P1,
Tl,4,Tl_B1N1O1S1,
Tl,4,Tl_B1N1O2-hex,-hex
Tl,4,Tl_B1N1O2-opp,-opp
Tl,4,Tl_B1N1O2-pen,-pen
Tl,4,Tl_B1N1P1S1,
Tl,4,Tl_B1N1P2-hex,-hex
Tl,4,Tl_B1N1P2-opp,-opp
Tl,4,Tl_B1N1P2-pen,-pen
Tl,4,Tl_B1N1S2-hex,-hex
Tl,4,Tl_B1N1S2-opp,-opp
Tl,4,Tl_B1N1S2-pen,-pen
Tl,4,Tl_B1N2O1-hex,-hex
Tl,4,Tl_B1N2O1-opp,-opp
Tl,4,Tl_B1N2O1-pen,-pen
Tl,4,Tl_B1N2P1-hex,-hex
Tl,4,Tl_B1N2P1-opp,-opp
Tl,4,Tl_B1N2P1-pen,-pen
Tl,4,Tl_B1N2S1-hex,-hex
Tl,4,Tl_B1N2S1-opp,-opp
Tl,4,Tl_B1N2S1-pen,-pen
Tl,4,Tl_B1N3,
Tl,4,Tl_B1O1P1S1,
Tl,4,Tl_B1O1P2-hex,-hex
Tl,4,Tl_B1O1P2-opp,-opp
Tl,4,Tl_B1O1P2-pen,-pen
Tl,4,Tl_B1O1S2-hex,-hex
Tl,4,Tl_B1O1S2-opp,-opp
Tl,4,Tl_B1O1S2-pen,-pen
Tl,4,Tl_B1O2P1-hex,-hex
Tl,4,Tl_B1O2P1-opp,-opp
Tl,4,Tl_B1O2P1-pen,-pen
Tl,4,Tl_B1O2S1-hex,-hex
Tl,4,Tl_B1O2S1-opp,-opp
Tl,4,Tl_B1O2S1-pen,-pen
Tl,4,Tl_B1O3,
Tl,4,Tl_B1P1S2-hex,-hex
Tl,4,Tl_B1P1S2-opp,-opp
Tl,4,Tl_B1P1S2-pen,-pen
Tl,4,Tl_B1P2S1-hex,-hex
Tl,4,Tl_B1P2S1-opp,-opp
Tl,4,Tl_B1P2S1-pen,-pen
Tl,4,Tl_B1P3,
Tl,4,Tl_B1S3,
Tl,4,Tl_B2C1N1-hex,-hex
Tl,4,Tl_B2C1N1-opp,-opp
Tl,4,Tl_B2C1N1-pen,-pen
Tl,4,Tl_B2C1O1-hex,-hex
Tl,4,Tl_B2C1O1-opp,-opp
Tl,4,Tl_B2C1O1-pen,-pen
Tl,4,Tl_B2C1P1-hex,-hex
Tl,4,Tl_B2C1P1-opp,-opp
Tl,4,Tl_B2C1P1-pen,-pen
Tl,4,Tl_B2C1S1-hex,-hex
Tl,4,Tl_B2C1S1-opp,-opp
Tl,4,Tl_B2C1S1-pen,-pen
Tl,4,Tl_B2C2-hex,-hex
Tl,4,Tl_B2C2-opp,-opp
Tl,4,Tl_B2C2-pen,-pen
Tl,4,Tl_B2N1O1-hex,-hex
Tl,4,Tl_B2N1O1-opp,-opp
Tl,4,Tl_B2N1O1-pen,-pen
Tl,4,Tl_B2N1P1-hex,-hex
Tl,4,Tl_B2N1P1-opp,-opp
Tl,4,Tl_B2N1P1-pen,-pen
Tl,4,Tl_B2N1S1-hex,-hex
Tl,4,Tl_B2N1S1-opp,-opp
Tl,4,Tl_B2N1S1-pen,-pen
Tl,4,Tl_B2N2-hex,-hex
Tl,4,Tl_B2N2-opp,-opp
Tl,4,Tl_B2N2-pen,-pen
Tl,4,Tl_B2O1P1-hex,-hex
Tl,4,Tl_B2O1P1-opp,-opp
Tl,4,Tl_B2O1P1-pen,-pen
Tl,4,Tl_B2O1S1-hex,-hex
Tl,4,Tl_B2O1S1-opp,-opp
Tl,4,Tl_B2O1S1-pen,-pen
Tl,4,Tl_B2O2-hex,-hex
Tl,4,Tl_B2O2-opp,-opp
Tl,4,Tl_B2O2-pen,-pen
Tl,4,Tl_B2P1S1-hex,-hex
Tl,4,Tl_B2P1S1-opp,-opp
Tl,4,Tl_B2P1S1-pen,-pen
Tl,4,Tl_B2P2-hex,-hex
Tl,4,Tl_B2P2-opp,-opp
Tl,4,Tl_B2P2-pen,-pen
Tl,4,Tl_B2S2-hex,-hex
Tl,4,Tl_B2S2-opp,-opp
Tl,4,Tl_B2S2-pen,-pen
Tl,4,Tl_B3C1,
Tl,4,Tl_B3N1,
Tl,4,Tl_B3O1,
Tl,4,Tl_B3P1,
Tl,4,Tl_B3S1,
Tl,4,Tl_B4,
Tl,4,Tl_C1N1O1P1,
Tl,4,Tl_C1N1O1S1,
Tl,4,Tl_C1N1O2-hex,-hex
Tl,4,Tl_C1N1O2-opp,-opp
Tl,4,Tl_C1N1O2-pen,-pen
Tl,4,Tl_C1N1P1S1,
Tl,4,Tl_C1N1P2-hex,-hex
Tl,4,Tl_C1N1P2-opp,-opp
Tl,4,Tl_C1N1P2-pen,-pen
Tl,4,Tl_C1N1S2-hex,-hex
Tl,4,Tl_C1N1S2-opp,-opp
Tl,4,Tl_C1N1S2-pen,-pen
Tl,4,Tl_C1N2O1-hex,-hex
Tl,4,Tl_C1N2O1-opp,-opp
Tl,4,Tl_C1N2O1-pen,-pen
Tl,4,Tl_C1N2P1-hex,-hex
Tl,4,Tl_C1N2P1-opp,-opp
Tl,4,Tl_C1N2P1-pen,-pen
Tl,4,Tl_C1N2S1-hex,-hex
Tl,4,Tl_C1N2S1-opp,-opp
Tl,4,Tl_C1N2S1-pen,-pen
Tl,4,Tl_C1N3,
Tl,4,Tl_C1O1P1S1,
Tl,4,Tl_C1O1P2-hex,-hex
Tl,4,Tl_C1O1P2-opp,-opp
Tl,4,Tl_C1O1P2-pen,-pen
Tl,4,Tl_C1O1S2-hex,-hex
Tl,4,Tl_C1O1S2-opp,-opp
Tl,4,Tl_C1O1S2-pen,-pen
Tl,4,Tl_C1O2P1-hex,-hex
Tl,4,Tl_C1O2P1-opp,-opp
Tl,4,Tl_C1O2P1-pen,-pen
Tl,4,Tl_C1O2S1-hex,-hex
Tl,4,Tl_C1O2S1-opp,-opp
Tl,4,Tl_C1O2S1-pen,-pen
Tl,4,Tl_C1O3,
Tl,4,Tl_C1P1S2-hex,-hex
Tl,4,Tl_C1P1S2-opp,-opp
Tl,4,Tl_C1P1S2-pen,-pen
Tl,4,Tl_C1P2S1-hex,-hex
Tl,4,Tl_C1P2S1-opp,-opp
Tl,4,Tl_C1P2S1-pen,-pen
Tl,4,Tl_C1P3,
Tl,4,Tl_C1S3,
Tl,4,Tl_C2N1O1-hex,-hex
Tl,4,Tl_C2N1O1-opp,-opp
Tl,4,Tl_C2N1O1-pen,-pen
Tl,4,Tl_C2N1P1-hex,-hex
Tl,4,Tl_C2N1P1-opp,-opp
Tl,4,Tl_C2N1P1-pen,-pen
Tl,4,Tl_C2N1S1-hex,-hex
Tl,4,Tl_C2N1S1-opp,-opp
Tl,4,Tl_C2N1S1-pen,-pen
Tl,4,Tl_C2N2-hex,-hex
Tl,4,Tl_C2N2-opp,-opp
Tl,4,Tl_C2N2-pen,-pen
Tl,4,Tl_C2O1P1-hex,-hex
Tl,4,Tl_C2O1P1-opp,-opp
Tl,4,Tl_C2O1P1-pen,-pen
Tl,4,Tl_C2O1S1-hex,-hex
Tl,4,Tl_C2O1S1-opp,-opp
Tl,4,Tl_C2O1S1-pen,-pen
Tl,4,Tl_C2O2-hex,-hex
Tl,4,Tl_C2O2-opp,-opp
Tl,4,Tl_C2O2-pen,-pen
Tl,4,Tl_C2P1S1-hex,-hex
Tl,4,Tl_C2P1S1-opp,-opp
Tl,4,Tl_C2P1S1-pen,-pen
Tl,4,Tl_C2P2-hex,-hex
Tl,4,Tl_C2P2-opp,-opp
Tl,4,Tl_C2P2-pen,-pen
Tl,4,Tl_C2S2-hex,-hex
Tl,4,Tl_C2S2-opp,-opp
Tl,4,Tl_C2S2-pen,-pen
Tl,4,Tl_C3N1,
Tl,4,Tl_C3O1,
Tl,4,Tl_C3P1,
Tl,4,Tl_C3S1,
Tl,4,Tl_C4,
Tl,4,Tl_N1O1P1S1,
Tl,4,Tl_N1O1P2-hex,-hex
Tl,4,Tl_N1O1P2-opp,-opp
Tl,4,Tl_N1O1P2-pen,-pen
Tl,4,Tl_N1O1S2-hex,-hex
Tl,4,Tl_N1O1S2-opp,-opp
Tl,4,Tl_N1O1S2-pen,-pen
Tl,4,Tl_N1O2P1-hex,-hex
Tl,4,Tl_N1O2P1-opp,-opp
Tl,4,Tl_N1O2P1-pen,-pen
Tl,4,Tl_N1O2S1-hex,-hex
Tl,4,Tl_N1O2S1-opp,-opp
Tl,4,Tl_N1O2S1-pen,-pen
Tl,4,Tl_N1O3,
Tl,4,Tl_N1P1S2-hex,-hex
Tl,4,Tl_N1P1S2-opp,-opp
Tl,4,Tl_N1P1S2-pen,-pen
Tl,4,Tl_N1P2S1-hex,-hex
Tl,4,Tl_N1P2S1-opp,-opp
Tl,4,Tl_N1P2S1-pen,-pen
Tl,4,Tl_N1P3,
Tl,4,Tl_N1S3,
Tl,4,Tl_N2O1P1-hex,-hex
Tl,4,Tl_N2O1P1-opp,-opp
Tl,4,Tl_N2O1P1-pen,-pen
Tl,4,Tl_N2O1S1-hex,-hex
Tl,4,Tl_N2O1S1-opp,-opp
Tl,4,Tl_N2O1S1-pen,-pen
Tl,4,Tl_N2O2-hex,-hex
Tl,4,Tl_N2O2-opp,-opp
Tl,4,Tl_N2O2-pen,-pen
Tl,4,Tl_N2P1S1-hex,-hex
Tl,4,Tl_N2P1S1-opp,-opp
Tl,4,Tl_N2P1S1-pen,-pen
Tl,4,Tl_N2P2-hex,-hex
Tl,4,Tl_N2P2-opp,-opp
Tl,4,Tl_N2P2-pen,-pen
Tl,4,Tl_N2S2-hex,-hex
Tl,4,Tl_N2S2-opp,-opp
Tl,4,Tl_N2S2-pen,-pen
Tl,4,Tl_N3O1,
Tl,4,Tl_N3P1,
Tl,4,Tl_N3S1,
Tl,4,Tl_N4,
Tl,4,Tl_O1P1S2-hex,-hex
Tl,4,Tl_O1P1S2-opp,-opp
Tl,4,Tl_O1P1S2-pen,-pen
Tl,4,Tl_O1P2S1-hex,-hex
Tl,4,Tl_O1P2S1-opp,-opp
Tl,4,Tl_O1P2S1-pen,-pen
Tl,4,Tl_O1P3,
Tl,4,Tl_O1S3,
Tl,4,Tl_O2P1S1-hex,-hex
Tl,4,Tl_O2P1S1-opp,-opp
Tl,4,Tl_O2P1S1-pen,-pen
Tl,4,Tl_O2P2-hex,-hex
Tl,4,Tl_O2P2-opp,-opp
Tl,4,Tl_O2P2-pen,-pen
Tl,4,Tl_O2S2-hex,-hex
Tl,4,Tl_O2S2-opp,-opp
Tl,4,Tl_O2S2-pen,-pen
Tl,4,Tl_O3P1,
Tl,4,Tl_O3S1,
Tl,4,Tl_O4,
Tl,4,Tl_P1S3,
Tl,4,Tl_P2S2-hex,-hex
Tl,4,Tl_P2S2-opp,-opp
Tl,4,Tl_P2S2-pen,-pen
Tl,4,Tl_P3S1,
Tl,4,Tl_P4,
Tl,4,Tl_S4,
V,3,V_B1C1N1,
V,3,V_B1C1O1,
V,3,V_B1C1P1,
V,3,V_B1C1S1,
V,3,V_B1C2,
V,3,V_B1N1O1,
V,3,V_B1N1P1,
V,3,V_B1N1S1,
V,3,V_B1N2,
V,3,V_B1O1P1,
V,3,V_B1O1S1,
V,3,V_B1O2,
V,3,V_B1P1S1,
V,3,V_B1P2,
V,3,V_B1S2,
V,3,V_B2C1,
V,3,V_B2N1,
V,3,V_B2O1,
V,3,V_B2P1,
V,3,V_B2S1,
V,3,V_B3,
V,3,V_C1N1O1,
V,3,V_C1N1P1,
V,3,V_C1N1S1,
V,3,V_C1N2,
V,3,V_C1O1P1,
V,3,V_C1O1S1,
V,3,V_C1O2,
V,3,V_C1P1S1,
V,3,V_C1P2,
V,3,V_C1S2,
V,3,V_C2N1,
V,3,V_C2O1,
V,3,V_C2P1,
V,3,V_C2S1,
V,3,V_C3,
V,3,V_N1O1P1,
V,3,V_N1O1S1,
V,3,V_N1O2,
V,3,V_N1P1S1,
V,3,V_N1P2,
V,3,V_N1S2,
V,3,V_N2O1,
V,3,V_N2P1,
V,3,V_N2S1,
V,3,V_N3,
V,3,V_O1P1S1,
V,3,V_O1P2,
V,3,V_O1S2,
V,3,V_O2P1,
V,3,V_O2S1,
V,3,V_O3,
V,3,V_P1S2,
V,3,V_P2S1,
V,3,V_P3,
V,3,V_S3,
V,4,V_B1C1N1O1,
V,4,V_B1C1N1P1,
V,4,V_B1C1N1S1,
V,4,V_B1C1N2-hex,-hex
V,4,V_B1C1N2-opp,-opp
V,4,V_B1C1N2-pen,-pen
V,4,V_B1C1O1P1,
V,4,V_B1C1O1S1,
V,4,V_B1C1O2-hex,-hex
V,4,V_B1C1O2-opp,-opp
V,4,V_B1C1O2-pen,-pen
V,4,V_B1C1P1S1,
V,4,V_B1C1P2-hex,-hex
V,4,V_B1C1P2-opp,-opp
V,4,V_B1C1P2-pen,-pen
V,4,V_B1C1S2-hex,-hex
V,4,V_B1C1S2-opp,-opp
V,4,V_B1C1S2-pen,-pen
V,4,V_B1C2N1-hex,-hex
V,4,V_B1C2N1-opp,-opp
V,4,V_B1C2N1-pen,-pen
V,4,V_B1C2O1-hex,-hex
V,4,V_B1C2O1-opp,-opp
V,4,V_B1C2O1-pen,-pen
V,4,V_B1C2P1-hex,-hex
V,4,V_B1C2P1-opp,-opp
V,4,V_B1C2P1-pen,-pen
V,4,V_B1C2S1-hex,-hex
V,4,V_B1C2S1-opp,-opp
V,4,V_B1C2S1-pen,-pen
V,4,V_B1C3,
V,4,V_B1N1O1P1,
V,4,V_B1N1O1S1,
V,4,V_B1N1O2-hex,-hex
V,4,V_B1N1O2-opp,-opp
V,4,V_B1N1O2-pen,-pen
V,4,V_B1N1P1S1,
V,4,V_B1N1P2-hex,-hex
V,4,V_B1N1P2-opp,-opp
V,4,V_B1N1P2-pen,-pen
V,4,V_B1N1S2-hex,-hex
V,4,V_B1N1S2-opp,-opp
V,4,V_B1N1S2-pen,-pen
V,4,V_B1N2O1-hex,-hex
V,4,V_B1N2O1-opp,-opp
V,4,V_B1N2O1-pen,-pen
V,4,V_B1N2P1-hex,-hex
V,4,V_B1N2P1-opp,-opp
V,4,V_B1N2P1-pen,-pen
V,4,V_B1N2S1-hex,-hex
V,4,V_B1N2S1-opp,-opp
V,4,V_B1N2S1-pen,-pen
V,4,V_B1N3,
V,4,V_B1O1P1S1,
V,4,V_B1O1P2-hex,-hex
V,4,V_B1O1P2-opp,-opp
V,4,V_B1O1P2-pen,-pen
V,4,V_B1O1S2-hex,-hex
V,4,V_B1O1S2-opp,-opp
V,4,V_B1O1S2-pen,-pen
V,4,V_B1O2P1-hex,-hex
V,4,V_B1O2P1-opp,-opp
V,4,V_B1O2P1-pen,-pen
V,4,V_B1O2S1-hex,-hex
V,4,V_B1O2S1-opp,-opp
V,4,V_B1O2S1-pen,-pen
V,4,V_B1O3,
V,4,V_B1P1S2-hex,-hex
V,4,V_B1P1S2-opp,-opp
V,4,V_B1P1S2-pen,-pen
V,4,V_B1P2S1-hex,-hex
V,4,V_B1P2S1-opp,-opp
V,4,V_B1P2S1-pen,-pen
V,4,V_B1P3,
V,4,V_B1S3,
V,4,V_B2C1N1-hex,-hex
V,4,V_B2C1N1-opp,-opp
V,4,V_B2C1N1-pen,-pen
V,4,V_B2C1O1-hex,-hex
V,4,V_B2C1O1-opp,-opp
V,4,V_B2C1O1-pen,-pen
V,4,V_B2C1P1-hex,-hex
V,4,V_B2C1P1-opp,-opp
V,4,V_B2C1P1-pen,-pen
V,4,V_B2C1S1-hex,-hex
V,4,V_B2C1S1-opp,-opp
V,4,V_B2C1S1-pen,-pen
V,4,V_B2C2-hex,-hex
V,4,V_B2C2-opp,-opp
V,4,V_B2C2-pen,-pen
V,4,V_B2N1O1-hex,-hex
V,4,V_B2N1O1-opp,-opp
V,4,V_B2N1O1-pen,-pen
V,4,V_B2N1P1-hex,-hex
V,4,V_B2N1P1-opp,-opp
V,4,V_B2N1P1-pen,-pen
V,4,V_B2N1S1-hex,-hex
V,4,V_B2N1S1-opp,-opp
V,4,V_B2N1S1-pen,-pen
V,4,V_B2N2-hex,-hex
V,4,V_B2N2-opp,-opp
V,4,V_B2N2-pen,-pen
V,4,V_B2O1P1-hex,-hex
V,4,V_B2O1P1-opp,-opp
V,4,V_B2O1P1-pen,-pen
V,4,V_B2O1S1-hex,-hex
V,4,V_B2O1S1-opp,-opp
V,4,V_B2O1S1-pen,-pen
V,4,V_B2O2-hex,-hex
V,4,V_B2O2-opp,-opp
V,4,V_B2O2-pen,-pen
V,4,V_B2P1S1-hex,-hex
V,4,V_B2P1S1-opp,-opp
V,4,V_B2P1S1-pen,-pen
V,4,V_B2P2-hex,-hex
V,4,V_B2P2-opp,-opp
V,4,V_B2P2-pen,-pen
V,4,V_B2S2-hex,-hex
V,4,V_B2S2-opp,-opp
V,4,V_B2S2-pen,-pen
V,4,V_B3C1,
V,4,V_B3N1,
V,4,V_B3O1,
V,4,V_B3P1,
V,4,V_B3S1,
V,4,V_B4,
V,4,V_C1N1O1P1,
V,4,V_C1N1O1S1,
V,4,V_C1N1O2-hex,-hex
V,4,V_C1N1O2-opp,-opp
V,4,V_C1N1O2-pen,-pen
V,4,V_C1N1P1S1,
V,4,V_C1N1P2-hex,-hex
V,4,V_C1N1P2-opp,-opp
V,4,V_C1N1P2-pen,-pen
V,4,V_C1N1S2-hex,-hex
V,4,V_C1N1S2-opp,-opp
V,4,V_C1N1S2-pen,-pen
V,4,V_C1N2O1-hex,-hex
V,4,V_C1N2O1-opp,-opp
V,4,V_C1N2O1-pen,-pen
V,4,V_C1N2P1-hex,-hex
V,4,V_C1N2P1-opp,-opp
V,4,V_C1N2P1-pen,-pen
V,4,V_C1N2S1-hex,-hex
V,4,V_C1N2S1-opp,-opp
V,4,V_C1N2S1-pen,-pen
V,4,V_C1N3,
V,4,V_C1O1P1S1,
V,4,V_C1O1P2-hex,-hex
V,4,V_C1O1P2-opp,-opp
V,4,V_C1O1P2-pen,-pen
V,4,V_C1O1S2-hex,-hex
V,4,V_C1O1S2-opp,-opp
V,4,V_C1O1S2-pen,-pen
V,4,V_C1O2P1-hex,-hex
V,4,V_C1O2P1-opp,-opp
V,4,V_C1O2P1-pen,-pen
V,4,V_C1O2S1-hex,-hex
V,4,V_C1O2S1-opp,-opp
V,4,V_C1O2S1-pen,-pen
V,4,V_C1O3,
V,4,V_C1P1S2-hex,-hex
V,4,V_C1P1S2-opp,-opp
V,4,V_C1P1S2-pen,-pen
V,4,V_C1P2S1-hex,-hex
V,4,V_C1P2S1-opp,-opp
V,4,V_C1P2S1-pen,-pen
V,4,V_C1P3,
V,4,V_C1S3,
V,4,V_C2N1O1-hex,-hex
V,4,V_C2N1O1-opp,-opp
V,4,V_C2N1O1-pen,-pen
V,4,V_C2N1P1-hex,-hex
V,4,V_C2N1P1-opp,-opp
V,4,V_C2N1P1-pen,-pen
V,4,V_C2N1S1-hex,-hex
V,4,V_C2N1S1-opp,-opp
V,4,V_C2N1S1-pen,-pen
V,4,V_C2N2-hex,-hex
V,4,V_C2N2-opp,-opp
V,4,V_C2N2-pen,-pen
V,4,V_C2O1P1-hex,-hex
V,4,V_C2O1P1-opp,-opp
V,4,V_C2O1P1-pen,-pen
V,4,V_C2O1S1-hex,-hex
V,4,V_C2O1S1-opp,-opp
V,4,V_C2O1S1-pen,-pen
V,4,V_C2O2-hex,-hex
V,4,V_C2O2-opp,-opp
V,4,V_C2O2-pen,-pen
V,4,V_C2P1S1-hex,-hex
V,4,V_C2P1S1-opp,-opp
V,4,V_C2P1S1-pen,-pen
V,4,V_C2P2-hex,-hex
V,4,V_C2P2-opp,-opp
V,4,V_C2P2-pen,-pen
V,4,V_C2S2-hex,-hex
V,4,V_C2S2-opp,-opp
V,4,V_C2S2-pen,-pen
V,4,V_C3N1,
V,4,V_C3O1,
V,4,V_C3P1,
V,4,V_C3S1,
V,4,V_C4,
V,4,V_N1O1P1S1,
V,4,V_N1O1P2-hex,-hex
V,4,V_N1O1P2-opp,-opp
V,4,V_N1O1P2-pen,-pen
V,4,V_N1O1S2-hex,-hex
V,4,V_N1O1S2-opp,-opp
V,4,V_N1O1S2-pen,-pen
V,4,V_N1O2P1-hex,-hex
V,4,V_N1O2P1-opp,-opp
V,4,V_N1O2P1-pen,-pen
V,4,V_N1O2S1-hex,-hex
V,4,V_N1O2S1-opp,-opp
V,4,V_N1O2S1-pen,-pen
V,4,V_N1O3,
V,4,V_N1P1S2-hex,-hex
V,4,V_N1P1S2-opp,-opp
V,4,V_N1P1S2-pen,-pen
V,4,V_N1P2S1-hex,-hex
V,4,V_N1P2S1-opp,-opp
V,4,V_N1P2S1-pen,-pen
V,4,V_N1P3,
V,4,V_N1S3,
V,4,V_N2O1P1-hex,-hex
V,4,V_N2O1P1-opp,-opp
V,4,V_N2O1P1-pen,-pen
V,4,V_N2O1S1-hex,-hex
V,4,V_N2O1S1-opp,-opp
V,4,V_N2O1S1-pen,-pen
V,4,V_N2O2-hex,-hex
V,4,V_N2O2-opp,-opp
V,4,V_N2O2-pen,-pen
V,4,V_N2P1S1-hex,-hex
V,4,V_N2P1S1-opp,-opp
V,4,V_N2P1S1-pen,-pen
V,4,V_N2P2-hex,-hex
V,4,V_N2P2-opp,-opp
V,4,V_N2P2-pen,-pen
V,4,V_N2S2-hex,-hex
V,4,V_N2S2-opp,-opp
V,4,V_N2S2-pen,-pen
V,4,V_N3O1,
V,4,V_N3P1,
V,4,V_N3S1,
V,4,V_N4,
V,4,V_O1P1S2-hex,-hex
V,4,V_O1P1S2-opp,-opp
V,4,V_O1P1S2-pen,-pen
V,4,V_O1P2S1-hex,-hex
V,4,V_O1P2S1-opp,-opp
V,4,V_O1P2S1-pen,-pen
V,4,V_O1P3,
V,4,V_O1S3,
V,4,V_O2P1S1-hex,-hex
V,4,V_O2P1S1-opp,-opp
V,4,V_O2P1S1-pen,-pen
V,4,V_O2P2-hex,-hex
V,4,V_O2P2-opp,-opp
V,4,V_O2P2-pen,-pen
V,4,V_O2S2-hex,-hex
V,4,V_O2S2-opp,-opp
V,4,V_O2S2-pen,-pen
V,4,V_O3P1,
V,4,V_O3S1,
V,4,V_O4,
V,4,V_P1S3,
V,4,V_P2S2-hex,-hex
V,4,V_P2S2-opp,-opp
V,4,V_P2S2-pen,-pen
V,4,V_P3S1,
V,4,V_P4,
V,4,V_S4,
W,3,W_B1C1N1,
W,3,W_B1C1O1,
W,3,W_B1C1P1,
W,3,W_B1C1S1,
W,3,W_B1C2,
W,3,W_B1N1O1,
W,3,W_B1N1P1,
W,3,W_B1N1S1,
W,3,W_B1N2,
W,3,W_B1O1P1,
W,3,W_B1O1S1,
W,3,W_B1O2,
W,3,W_B1P1S1,
W,3,W_B1P2,
W,3,W_B1S2,
W,3,W_B2C1,
W,3,W_B2N1,
W,3,W_B2O1,
W,3,W_B2P1,
W,3,W_B2S1,
W,3,W_B3,
W,3,W_C1N1O1,
W,3,W_C1N1P1,
W,3,W_C1N1S1,
W,3,W_C1N2,
W,3,W_C1O1P1,
W,3,W_C1O1S1,
W,3,W_C1O2,
W,3,W_C1P1S1,
W,3,W_C1P2,
W,3,W_C1S2,
W,3,W_C2N1,
W,3,W_C2O1,
W,3,W_C2P1,
W,3,W_C2S1,
W,3,W_C3,
W,3,W_N1O1P1,
W,3,W_N1O1S1,
W,3,W_N1O2,
W,3,W_N1P1S1,
W,3,W_N1P2,
W,3,W_N1S2,
W,3,W_N2O1,
W,3,W_N2P1,
W,3,W_N2S1,
W,3,W_N3,
W,3,W_O1P1S1,
W,3,W_O1P2,
W,3,W_O1S2,
W,3,W_O2P1,
W,3,W_O2S1,
W,3,W_O3,
W,3,W_P1S2,
W,3,W_P2S1,
W,3,W_P3,
W,3,W_S3,
W,4,W_B1C1N1O1,
W,4,W_B1C1N1P1,
W,4,W_B1C1N1S1,
W,4,W_B1C1N2-hex,-hex
W,4,W_B1C1N2-opp,-opp
W,4,W_B1C1N2-pen,-pen
W,4,W_B1C1O1P1,
W,4,W_B1C1O1S1,
W,4,W_B1C1O2-hex,-hex
W,4,W_B1C1O2-opp,-opp
W,4,W_B1C1O2-pen,-pen
W,4,W_B1C1P1S1,
W,4,W_B1C1P2-hex,-hex
W,4,W_B1C1P2-opp,-opp
W,4,W_B1C1P2-pen,-pen
W,4,W_B1C1S2-hex,-hex
W,4,W_B1C1S2-opp,-opp
W,4,W_B1C1S2-pen,-pen
W,4,W_B1C2N1-hex,-hex
W,4,W_B1C2N1-opp,-opp
W,4,W_B1C2N1-pen,-pen
W,4,W_B1C2O1-hex,-hex
W,4,W_B1C2O1-opp,-opp
W,4,W_B1C2O1-pen,-pen
W,4,W_B1C2P1-hex,-hex
W,4,W_B1C2P1-opp,-opp
W,4,W_B1C2P1-pen,-pen
W,4,W_B1C2S1-hex,-hex
W,4,W_B1C2S1-opp,-opp
W,4,W_B1C2S1-pen,-pen
W,4,W_B1C3,
W,4,W_B1N1O1P1,
W,4,W_B1N1O1S1,
W,4,W_B1N1O2-hex,-hex
W,4,W_B1N1O2-opp,-opp
W,4,W_B1N1O2-pen,-pen
W,4,W_B1N1P1S1,
W,4,W_B1N1P2-hex,-hex
W,4,W_B1N1P2-opp,-opp
W,4,W_B1N1P2-pen,-pen
W,4,W_B1N1S2-hex,-hex
W,4,W_B1N1S2-opp,-opp
W,4,W_B1N1S2-pen,-pen
W,4,W_B1N2O1-hex,-hex
W,4,W_B1N2O1-opp,-opp
W,4,W_B1N2O1-pen,-pen
W,4,W_B1N2P1-hex,-hex
W,4,W_B1N2P1-opp,-opp
W,4,W_B1N2P1-pen,-pen
W,4,W_B1N2S1-hex,-hex
W,4,W_B1N2S1-opp,-opp
W,4,W_B1N2S1-pen,-pen
W,4,W_B1N3,
W,4,W_B1O1P1S1,
W,4,W_B1O1P2-hex,-hex
W,4,W_B1O1P2-opp,-opp
W,4,W_B1O1P2-pen,-pen
W,4,W_B1O1S2-hex,-hex
W,4,W_B1O1S2-opp,-opp
W,4,W_B1O1S2-pen,-pen
W,4,W_B1O2P1-hex,-hex
W,4,W_B1O2P1-opp,-opp
W,4,W_B1O2P1-pen,-pen
W,4,W_B1O2S1-hex,-hex
W,4,W_B1O2S1-opp,-opp
W,4,W_B1O2S1-pen,-pen
W,4,W_B1O3,
W,4,W_B1P1S2-hex,-hex
W,4,W_B1P1S2-opp,-opp
W,4,W_B1P1S2-pen,-pen
W,4,W_B1P2S1-hex,-hex
W,4,W_B1P2S1-opp,-opp
W,4,W_B1P2S1-pen,-pen
W,4,W_B1P3,
W,4,W_B1S3,
W,4,W_B2C1N1-hex,-hex
W,4,W_B2C1N1-opp,-opp
W,4,W_B2C1N1-pen,-pen
W,4,W_B2C1O1-hex,-hex
W,4,W_B2C1O1-opp,-opp
W,4,W_B2C1O1-pen,-pen
W,4,W_B2C1P1-hex,-hex
W,4,W_B2C1P1-opp,-opp
W,4,W_B2C1P1-pen,-pen
W,4,W_B2C1S1-hex,-hex
W,4,W_B2C1S1-opp,-opp
W,4,W_B2C1S1-pen,-pen
W,4,W_B2C2-hex,-hex
W,4,W_B2C2-opp,-opp
W,4,W_B2C2-pen,-pen
W,4,W_B2N1O1-hex,-hex
W,4,W_B2N1O1-opp,-opp
W,4,W_B2N1O1-pen,-pen
W,4,W_B2N1P1-hex,-hex
W,4,W_B2N1P1-opp,-opp
W,4,W_B2N1P1-pen,-pen
W,4,W_B2N1S1-hex,-hex
W,4,W_B2N1S1-opp,-opp
W,4,W_B2N1S1-pen,-pen
